,0
  (0, 1659)	0.06628254575666678
  :	:
  (0, 34)	0.022912561239543338
  (0, 33)	0.025865185898982273
  (0, 32)	0.024442102121075976
  (0, 30)	0.024937938299565122
  (0, 29)	0.023270899349289373
  (0, 28)	0.08123835725914245
  (0, 26)	0.028348728849174457
  (0, 25)	0.02690342330742635
  (0, 22)	0.022638193094731966
  (0, 18)	0.02051505645183107
  (0, 17)	0.06445694177906942
  (0, 15)	0.08131939207801646
  (0, 14)	0.020872734220323333
  (0, 13)	0.11381071810224704
  (0, 12)	0.04057813721525736
  (0, 11)	0.020979954996348537
  (0, 8)	0.03306549600471958
  (0, 7)	0.030999005935764313
  (0, 6)	0.06288675818755964
  (0, 5)	0.10191653620520964
  (0, 4)	0.07402030425571259
  (0, 3)	0.06210822644275824
  (0, 2)	0.08689969077841594
  (0, 1)	0.11395995170647644
  (0, 0)	0.19344968904873136"
reuters-topics/grain/article342.txt,"  (0, 6012)	0.5107406858804501
  (0, 3952)	0.2235945444491214
  (0, 2465)	0.19955708082761392
  (0, 960)	0.17067285060337686
  (0, 959)	0.16919693724467177
  (0, 751)	0.17221438125613825
  (0, 591)	0.14588957910710035
  (0, 565)	0.1410749075826101
  (0, 538)	0.31027184482728193
  (0, 393)	0.13800398826438345
  (0, 372)	0.27484227750713625
  (0, 349)	0.13981372388559046
  (0, 328)	0.25488937992618294
  (0, 268)	0.12832267937928885
  (0, 227)	0.2671888166425681
  (0, 197)	0.2506846101966055
  (0, 183)	0.1173600391205213
  (0, 123)	0.09672517809103193
  (0, 90)	0.09636949569547833
  (0, 74)	0.09332257549901382
  (0, 69)	0.08617258380037315
  (0, 45)	0.08934621151055316
  (0, 19)	0.07830264069098883
  (0, 15)	0.11525651824107809
  (0, 8)	0.04686476184871174
  (0, 7)	0.04393586082964057
  (0, 5)	0.041271284267538205
  (0, 2)	0.08211043343542292
  (0, 0)	0.07833779880549896"
reuters-topics/grain/article424.txt,"  (0, 8807)	0.04415172858032978
  (0, 8219)	0.04415172858032978
  (0, 8190)	0.04415172858032978
  (0, 8178)	0.04415172858032978
  (0, 8146)	0.04415172858032978
  (0, 8140)	0.04415172858032978
  (0, 8138)	0.04415172858032978
  (0, 8129)	0.04415172858032978
  (0, 8119)	0.04415172858032978
  (0, 8108)	0.04415172858032978
  (0, 6033)	0.041720678430826004
  (0, 6020)	0.041720678430826004
  (0, 5969)	0.041720678430826004
  (0, 5949)	0.041720678430826004
  (0, 5939)	0.041720678430826004
  (0, 5600)	0.041720678430826004
  (0, 5406)	0.03999582089991143
  (0, 5403)	0.03999582089991143
  (0, 5350)	0.03999582089991143
  (0, 5343)	0.03999582089991143
  (0, 5336)	0.03999582089991143
  (0, 5327)	0.03999582089991143
  (0, 4517)	0.038657917457826596
  (0, 4428)	0.03999582089991143
  (0, 4402)	0.038657917457826596
  :	:
  (0, 32)	0.03593671942152048
  (0, 30)	0.024443824762788984
  (0, 28)	0.0530858150075155
  (0, 27)	0.01157272134901307
  (0, 26)	0.04168055225213575
  (0, 25)	0.026370366184494506
  (0, 24)	0.01107069541470314
  (0, 22)	0.066568938254626
  (0, 18)	0.010054288347405746
  (0, 17)	0.03158990471999725
  (0, 16)	0.03013240420140178
  (0, 15)	0.039854075864126835
  (0, 14)	0.020459167533137642
  (0, 13)	0.033466711032808384
  (0, 12)	0.02983059976856991
  (0, 11)	0.010282131932912952
  (0, 8)	0.024307758935153006
  (0, 7)	0.015192400025460245
  (0, 6)	0.19262730324916727
  (0, 5)	0.09276167609012681
  (0, 4)	0.09431979186468949
  (0, 3)	0.08370674250329674
  (0, 2)	0.09227604089785389
  (0, 1)	0.1326461014552225
  (0, 0)	0.10835241682705396"
reuters-topics/grain/article430.txt,"  (0, 5640)	0.25855643296777275
  (0, 4437)	0.5171128659355455
  (0, 3004)	0.1049408530296487
  (0, 1744)	0.32185526900827716
  (0, 1613)	0.0939051900103714
  (0, 1424)	0.09277217130252986
  (0, 1279)	0.08718149415995755
  (0, 1071)	0.09511640794230689
  (0, 1047)	0.0939051900103714
  (0, 1009)	0.09070440804249814
  (0, 862)	0.07853572631537933
  (0, 859)	0.08233167364490573
  (0, 850)	0.07853572631537933
  (0, 783)	0.07953918209728614
  (0, 771)	0.07853572631537933
  (0, 699)	0.08173650828325256
  (0, 599)	0.07276860852400698
  (0, 546)	0.07109537190713669
  (0, 533)	0.07109537190713669
  (0, 475)	0.08006327166638229
  (0, 426)	0.06986288722907315
  (0, 403)	0.07582950372161278
  (0, 371)	0.06366082199449394
  (0, 342)	0.06473819660889898
  (0, 335)	0.06387107237311183
  :	:
  (0, 78)	0.08930962982976876
  (0, 66)	0.04329322606977094
  (0, 60)	0.08345502043683074
  (0, 56)	0.13482083906647388
  (0, 53)	0.048431245069769306
  (0, 44)	0.08619559771126267
  (0, 40)	0.03657250803240501
  (0, 35)	0.04389290969081899
  (0, 33)	0.037116914345791424
  (0, 31)	0.03392381371550817
  (0, 30)	0.03578630068388609
  (0, 23)	0.03675210751981352
  (0, 20)	0.15503170398230726
  (0, 19)	0.23783871575594248
  (0, 17)	0.030832213312380393
  (0, 15)	0.02917362475374988
  (0, 14)	0.02995267427204899
  (0, 12)	0.05823021142058528
  (0, 10)	0.2995434959497744
  (0, 5)	0.06267929894297516
  (0, 4)	0.02124404056973592
  (0, 3)	0.06684464969771148
  (0, 2)	0.08313487202180746
  (0, 1)	0.06132531459748149
  (0, 0)	0.11897275301720092"
reuters-topics/grain/article356.txt,"  (0, 8827)	0.1723634873920106
  (0, 3791)	0.15091625362346597
  (0, 2910)	0.1430405887668762
  (0, 2393)	0.1399150753316374
  (0, 2254)	0.13469204759327938
  (0, 1682)	0.12520149546164616
  (0, 1613)	0.12520149546164616
  (0, 1238)	0.12369086930145082
  (0, 1193)	0.11519649225681433
  (0, 1166)	0.11623695606389717
  (0, 809)	0.10536914896814498
  (0, 773)	0.10897728943145957
  (0, 710)	0.1142003171698176
  (0, 525)	0.09236618894665662
  (0, 506)	0.10897728943145957
  (0, 479)	0.09161107244323659
  (0, 452)	0.08948173409499453
  (0, 451)	0.09314648058730556
  (0, 435)	0.11059217670650301
  (0, 390)	0.09846889947960165
  (0, 265)	0.16704812008326247
  (0, 233)	0.09565673184284379
  (0, 209)	0.0805634985334779
  (0, 192)	0.07732239680614338
  (0, 190)	0.08691405743876279
  :	:
  (0, 46)	0.050427224754650224
  (0, 44)	0.22984496883438765
  (0, 41)	0.09934421650246036
  (0, 27)	0.045178630021306565
  (0, 26)	0.16271628707655414
  (0, 25)	0.25736751569613586
  (0, 24)	0.0432187760454547
  (0, 23)	0.1470020609831999
  (0, 22)	0.0433129676477439
  (0, 20)	0.10334999152021493
  (0, 19)	0.1585522743100385
  (0, 16)	0.11763358850627564
  (0, 15)	0.11668944326089876
  (0, 14)	0.07987033755050012
  (0, 12)	0.038818459076116564
  (0, 11)	0.08028062206249383
  (0, 10)	0.08874978320528336
  (0, 7)	0.11861891411469805
  (0, 6)	0.030079831365639235
  (0, 5)	0.08356877784157982
  (0, 4)	0.028324160237416674
  (0, 3)	0.11882978430818046
  (0, 2)	0.055420846818973885
  (0, 1)	0.0817635435955414
  (0, 0)	0.1586234647445736"
reuters-topics/grain/article418.txt,"  (0, 3609)	0.12522628327375923
  (0, 1890)	0.11947628151790288
  (0, 1873)	0.11501623365697895
  (0, 1751)	0.11137210921515639
  (0, 1627)	0.32073618406269744
  (0, 1552)	0.10829104590064711
  (0, 1462)	0.10116205959837613
  (0, 1388)	0.22274421843031278
  (0, 1236)	0.09925706184667328
  (0, 1188)	0.09925706184667328
  (0, 1076)	0.10116205959837613
  (0, 1021)	0.0937354894138294
  (0, 969)	0.20037374719580126
  (0, 896)	0.1918361873732293
  (0, 877)	0.09443687184204429
  (0, 791)	0.0873078855397733
  (0, 752)	0.09115288954392682
  (0, 751)	0.29777118554001986
  (0, 565)	0.0813095905510606
  (0, 542)	0.17172477458801344
  (0, 492)	0.08325163622478852
  (0, 417)	0.19340402347490437
  (0, 365)	0.08168319672236136
  (0, 349)	0.08058269778344146
  (0, 337)	0.14843530434162944
  :	:
  (0, 268)	0.22187924197579606
  (0, 227)	0.07699814819410027
  (0, 197)	0.14448397210965663
  (0, 166)	0.15282048525654865
  (0, 146)	0.05827058381143742
  (0, 142)	0.0747436653761029
  (0, 99)	0.05616470649740363
  (0, 77)	0.05815403917680107
  (0, 74)	0.32272303557109433
  (0, 69)	0.1489986623191449
  (0, 67)	0.09393760711909062
  (0, 58)	0.049590367368118345
  (0, 56)	0.05116498820605478
  (0, 42)	0.04074308538147974
  (0, 41)	0.042416006816599204
  (0, 26)	0.09263112820986283
  (0, 23)	0.12552800032527545
  (0, 19)	0.13539095852158325
  (0, 15)	0.09964344971520045
  (0, 8)	0.0810325804032942
  (0, 7)	0.025322765868016187
  (0, 6)	0.051371539367488395
  (0, 5)	0.07136105100784658
  (0, 2)	0.18929987868168074
  (0, 0)	0.11287645788136688"
reuters-topics/grain/article381.txt,"  (0, 8834)	0.07662331792158472
  (0, 8813)	0.07662331792158472
  (0, 8741)	0.07662331792158472
  (0, 8724)	0.07662331792158472
  (0, 5213)	0.06941092905961567
  (0, 3708)	0.06519195203474484
  (0, 3668)	0.06519195203474484
  (0, 3649)	0.06519195203474484
  (0, 3635)	0.06519195203474484
  (0, 3592)	0.06519195203474484
  (0, 3556)	0.06519195203474484
  (0, 3548)	0.20823278717884702
  (0, 3383)	0.1303839040694897
  (0, 3041)	0.062198540197646625
  (0, 2832)	0.06097297500987402
  (0, 2822)	0.062198540197646625
  (0, 2494)	0.06097297500987402
  (0, 2442)	0.062198540197646625
  (0, 2430)	0.06097297500987402
  (0, 2416)	0.12194595001974803
  (0, 2253)	0.0598766695917261
  (0, 2008)	0.0579795631727758
  (0, 1871)	0.05565769256685527
  (0, 1829)	0.056375582550142474
  (0, 1777)	0.05498615133567758
  :	:
  (0, 40)	0.04335311835781658
  (0, 35)	0.02601536798090212
  (0, 34)	0.058463761742214695
  (0, 32)	0.06236654296069203
  (0, 30)	0.02121057335967044
  (0, 29)	0.01979269945511962
  (0, 27)	0.0602517955008263
  (0, 26)	0.024111567912544964
  (0, 25)	0.04576457178085047
  (0, 24)	0.019212688645484807
  (0, 22)	0.03850912209327028
  (0, 21)	0.12880124366549955
  (0, 20)	0.09188743367017273
  (0, 15)	0.017291234248348525
  (0, 14)	0.017752977615025697
  (0, 12)	0.017256549957419664
  (0, 10)	0.01972663397829741
  (0, 8)	0.04218501066069832
  (0, 6)	0.026743674273834214
  (0, 5)	0.03715007818512299
  (0, 4)	0.050365449610509185
  (0, 3)	0.11885665623604373
  (0, 2)	0.11086675915509082
  (0, 1)	0.10904271125127368
  (0, 0)	0.15278306384862148"
reuters-topics/grain/article395.txt,"  (0, 8933)	0.07576525428182772
  (0, 8912)	0.07576525428182772
  (0, 8907)	0.07576525428182772
  (0, 8775)	0.07576525428182772
  (0, 8763)	0.07576525428182772
  (0, 5679)	0.07159352332878213
  (0, 5659)	0.15153050856365544
  (0, 5292)	0.06863363311311593
  (0, 5281)	0.06863363311311593
  (0, 5244)	0.06863363311311593
  (0, 4025)	0.06633776389681416
  (0, 3936)	0.06446190216007035
  (0, 3791)	0.06633776389681416
  (0, 3576)	0.06446190216007035
  (0, 3312)	0.06863363311311593
  (0, 3309)	0.06446190216007035
  (0, 3018)	0.06150201194440415
  (0, 3011)	0.06446190216007035
  (0, 3010)	0.06150201194440415
  (0, 3007)	0.06287588366030628
  (0, 2834)	0.06029017120702477
  (0, 2725)	0.06029017120702477
  (0, 2276)	0.05822551968735488
  (0, 2275)	0.06029017120702477
  (0, 2237)	0.05733028099135856
  :	:
  (0, 30)	0.041946094939490856
  (0, 29)	0.01957105157826238
  (0, 28)	0.09109632628504521
  (0, 27)	0.03971804520157985
  (0, 26)	0.11920777666513147
  (0, 20)	0.02271460883633982
  (0, 19)	0.11615717421580186
  (0, 18)	0.01725336102929821
  (0, 17)	0.05420891187747522
  (0, 16)	0.017235937224128854
  (0, 15)	0.03419519789037293
  (0, 14)	0.12287920046048813
  (0, 13)	0.019143183086356957
  (0, 12)	0.017063303065119002
  (0, 11)	0.158799106842482
  (0, 10)	0.09752862966726349
  (0, 8)	0.041712603242531565
  (0, 7)	0.14338755207336984
  (0, 6)	0.07933255842018164
  (0, 5)	0.0979574781022886
  (0, 4)	0.0871525091899832
  (0, 3)	0.07835042932168025
  (0, 2)	0.09744464132833298
  (0, 1)	0.09584142233728704
  (0, 0)	0.29052332281623683"
reuters-topics/grain/article140.txt,"  (0, 5745)	0.4152621123692119
  (0, 5733)	0.4152621123692119
  (0, 2791)	0.344616704759375
  (0, 1631)	0.32450320569176533
  (0, 1578)	0.3191285045942941
  (0, 719)	0.25549245396617415
  (0, 423)	0.258911178199824
  (0, 391)	0.2304584174318336
  (0, 148)	0.18117800106352788
  (0, 130)	0.16057817324845203
  (0, 74)	0.15175344712023506
  (0, 50)	0.15966121516953077
  (0, 26)	0.13067328452343857
  (0, 11)	0.09670696852450318
  (0, 7)	0.07144485991134401
  (0, 3)	0.07157186825183735"
reuters-topics/grain/article154.txt,"  (0, 6491)	0.03543265426287386
  (0, 6490)	0.03543265426287386
  (0, 6458)	0.03543265426287386
  (0, 6452)	0.03543265426287386
  (0, 6446)	0.03543265426287386
  (0, 6433)	0.03543265426287386
  (0, 5714)	0.03543265426287386
  (0, 5622)	0.03543265426287386
  (0, 5511)	0.03396776244317484
  (0, 5477)	0.03396776244317484
  (0, 5443)	0.03396776244317484
  (0, 5441)	0.03396776244317484
  (0, 5435)	0.03396776244317484
  (0, 5431)	0.03396776244317484
  (0, 4604)	0.03283150407242231
  (0, 4570)	0.03283150407242231
  (0, 4501)	0.03283150407242231
  (0, 4460)	0.03283150407242231
  (0, 4427)	0.03283150407242231
  (0, 4408)	0.03283150407242231
  (0, 4309)	0.03283150407242231
  (0, 4224)	0.03283150407242231
  (0, 4222)	0.03283150407242231
  (0, 4122)	0.03283150407242231
  (0, 4118)	0.03283150407242231
  :	:
  (0, 26)	0.011799525263267515
  (0, 25)	0.04479179643973373
  (0, 24)	0.009402151111448096
  (0, 23)	0.01065999331405339
  (0, 22)	0.01884528458099079
  (0, 21)	0.05252643095366016
  (0, 19)	0.011497567944072088
  (0, 18)	0.017077868159001367
  (0, 17)	0.11625797074829734
  (0, 16)	0.04265155395094481
  (0, 15)	0.01692369041171407
  (0, 14)	0.02606342838754963
  (0, 13)	0.056845403571618214
  (0, 12)	0.025334615059206173
  (0, 10)	0.009653661546624134
  (0, 9)	0.02655100658553249
  (0, 8)	0.05505109700345828
  (0, 7)	0.04515925368909754
  (0, 6)	0.08506942804023895
  (0, 5)	0.07878089526266323
  (0, 4)	0.10475161500197476
  (0, 3)	0.13571860142485312
  (0, 2)	0.06631176847363918
  (0, 1)	0.15415817559317258
  (0, 0)	0.23580597290645397"
reuters-topics/grain/article168.txt,"  (0, 8678)	0.09512332373008471
  (0, 8627)	0.09512332373008471
  (0, 8519)	0.09512332373008471
  (0, 6485)	0.08988571293179892
  (0, 5587)	0.08616956893071084
  (0, 5570)	0.08616956893071084
  (0, 5567)	0.08616956893071084
  (0, 5440)	0.08616956893071084
  (0, 3954)	0.08616956893071084
  (0, 3953)	0.08093195813242506
  (0, 3749)	0.08093195813242506
  (0, 3545)	0.08093195813242506
  (0, 2758)	0.15443162826267395
  (0, 2752)	0.08093195813242506
  (0, 2746)	0.07569434733413925
  (0, 2595)	0.07569434733413925
  (0, 2308)	0.07310217607097917
  (0, 2236)	0.07197820333305119
  (0, 2170)	0.07569434733413925
  (0, 2030)	0.07094424864335909
  (0, 1969)	0.07197820333305119
  (0, 1965)	0.06998695612316559
  (0, 1570)	0.06826205933196311
  (0, 1496)	0.13997391224633118
  (0, 1440)	0.06674059253476539
  :	:
  (0, 98)	0.19806488858980337
  (0, 82)	0.03796520078356161
  (0, 76)	0.03482238514559826
  (0, 75)	0.03377444286640039
  (0, 62)	0.03119753154316783
  (0, 35)	0.0645930856958498
  (0, 30)	0.026331674102881415
  (0, 29)	0.14742880435078992
  (0, 26)	0.14966543751943429
  (0, 24)	0.09540567291121951
  (0, 23)	0.21633854280815215
  (0, 20)	0.08555461643555665
  (0, 19)	0.4375062127582035
  (0, 18)	0.08664642188183624
  (0, 12)	0.04284597515716821
  (0, 11)	0.04430497269027263
  (0, 10)	0.07346835301270119
  (0, 8)	0.034913466156967214
  (0, 6)	0.016600346047957043
  (0, 5)	0.015373209312156978
  (0, 4)	0.15631432761156033
  (0, 3)	0.0327896708651972
  (0, 2)	0.030585451902390832
  (0, 1)	0.09024672387915596
  (0, 0)	0.14590088477544874"
reuters-topics/grain/article183.txt,"  (0, 8715)	0.024872336383634848
  (0, 8709)	0.024872336383634848
  (0, 8700)	0.024872336383634848
  (0, 8689)	0.024872336383634848
  (0, 8666)	0.024872336383634848
  (0, 8663)	0.024872336383634848
  (0, 8662)	0.024872336383634848
  (0, 8653)	0.024872336383634848
  (0, 8625)	0.024872336383634848
  (0, 8607)	0.024872336383634848
  (0, 7981)	0.024872336383634848
  (0, 7970)	0.024872336383634848
  (0, 7958)	0.024872336383634848
  (0, 7953)	0.024872336383634848
  (0, 7946)	0.024872336383634848
  (0, 7921)	0.024872336383634848
  (0, 7920)	0.024872336383634848
  (0, 7899)	0.024872336383634848
  (0, 7855)	0.024872336383634848
  (0, 7844)	0.024872336383634848
  (0, 7842)	0.024872336383634848
  (0, 7793)	0.024872336383634848
  (0, 7792)	0.024872336383634848
  (0, 7782)	0.024872336383634848
  (0, 7771)	0.024872336383634848
  :	:
  (0, 25)	0.02228313497761624
  (0, 24)	0.018709622649605698
  (0, 23)	0.02121264059566265
  (0, 22)	0.06250132887239983
  (0, 21)	0.006968261416099059
  (0, 19)	0.00762645182901696
  (0, 18)	0.039647722737248176
  (0, 17)	0.04745543073317967
  (0, 16)	0.05658240476975069
  (0, 15)	0.01122565314003456
  (0, 14)	0.04033897645267205
  (0, 13)	0.07541224964249826
  (0, 12)	0.03921097505342082
  (0, 11)	0.06950775946478178
  (0, 10)	0.006403370270746773
  (0, 9)	0.005870516087154336
  (0, 8)	0.0775963795675363
  (0, 7)	0.06418839579867601
  (0, 6)	0.12587651344766287
  (0, 5)	0.05225615588358418
  (0, 4)	0.15122725769321663
  (0, 3)	0.10288400678454251
  (0, 2)	0.15994639765118973
  (0, 1)	0.16518060451176433
  (0, 0)	0.25178591222982566"
reuters-topics/grain/article197.txt,"  (0, 5534)	0.37339776545930903
  (0, 4365)	0.35796038591508544
  (0, 1873)	0.3087910800899315
  (0, 1256)	0.29073555935988643
  (0, 916)	0.2803169049745973
  (0, 799)	0.2516573712992419
  (0, 572)	0.22928632875883886
  (0, 285)	0.2575171417800967
  (0, 235)	0.20592661700762052
  (0, 212)	0.18210470386512734
  (0, 111)	0.14723740076055453
  (0, 53)	0.14803634231431237
  (0, 49)	0.17456090069967167
  (0, 26)	0.12434621279279238
  (0, 23)	0.3370126596005005
  (0, 11)	0.0920245123595774
  (0, 7)	0.0679855701636836"
reuters-topics/grain/article034.txt,"  (0, 2594)	0.37480521222843
  (0, 962)	0.6118407757267451
  (0, 324)	0.3239585340212327
  (0, 299)	0.233645458472615
  (0, 239)	0.22965037055257667
  (0, 128)	0.18316653304547115
  (0, 119)	0.20933191239828072
  (0, 100)	0.2133785854049443
  (0, 85)	0.18028318968426535
  (0, 45)	0.16154445892779948
  (0, 44)	0.15392746657109163
  (0, 30)	0.12781382688879822
  (0, 19)	0.1415768784057464
  (0, 15)	0.10419609047977269
  (0, 10)	0.11887168430792316
  (0, 3)	0.07958045696848376"
reuters-topics/grain/article020.txt,"  (0, 7609)	0.2338162295243654
  (0, 6295)	0.22094201150349144
  (0, 4407)	0.20472241499690888
  (0, 1467)	0.16070517284889999
  (0, 1180)	0.3396791518040609
  (0, 1163)	0.15626748960272874
  (0, 1057)	0.1500215977505539
  (0, 1040)	0.15626748960272874
  (0, 980)	0.15491614828147812
  (0, 837)	0.30474930792120464
  (0, 796)	0.13791251864445758
  (0, 750)	0.3125349792054575
  (0, 740)	0.3023526666274692
  (0, 614)	0.13714737972967994
  (0, 575)	0.13225282919875572
  (0, 464)	0.12092778322309737
  (0, 458)	0.25717019074178155
  (0, 372)	0.1258223337540216
  (0, 282)	0.11294811573314761
  (0, 251)	0.11056986973321771
  (0, 197)	0.11476299416975659
  (0, 113)	0.09651754351028634
  (0, 97)	0.08712137699208505
  (0, 77)	0.09238300361689687
  (0, 57)	0.08343374236226482
  (0, 41)	0.06738170153992312
  (0, 38)	0.06688166398546039
  (0, 31)	0.06135556654307445
  (0, 26)	0.14715300903574705
  (0, 19)	0.21508090560602378
  (0, 11)	0.10890306664445545
  (0, 8)	0.085818437543376
  (0, 7)	0.08045505364339361
  (0, 5)	0.03778784945800386
  (0, 4)	0.03842257111040383
  (0, 3)	0.04029903975390935
  (0, 2)	0.037590018734038846
  (0, 0)	0.035862912926869335"
reuters-topics/grain/article008.txt,"  (0, 5542)	0.14007193156953607
  (0, 4401)	0.28014386313907214
  (0, 1978)	0.2340066475178113
  (0, 1868)	0.11376647522429824
  (0, 1594)	0.49217623212268213
  (0, 1547)	0.22192517897428157
  (0, 1136)	0.102448652717708
  (0, 878)	0.09393471594827525
  (0, 792)	0.09921180418310059
  (0, 652)	0.09279941504570963
  (0, 617)	0.0897210423707523
  (0, 555)	0.08621324876421034
  (0, 542)	0.18040755032959457
  (0, 527)	0.08218393064423506
  (0, 429)	0.08542077917884246
  (0, 414)	0.08320842415650535
  (0, 407)	0.07716768988474047
  (0, 373)	0.07880472256954443
  (0, 372)	0.24962527246951605
  (0, 298)	0.2623830566371812
  (0, 297)	0.08251990503953764
  (0, 294)	0.07716768988474047
  (0, 286)	0.07378138910546192
  (0, 223)	0.06796523399834
  (0, 221)	0.07312171333332193
  :	:
  (0, 97)	0.05761483095702408
  (0, 94)	0.06061170028835701
  (0, 93)	0.12098546281010308
  (0, 74)	0.1695203048657129
  (0, 63)	0.049909283373215964
  (0, 58)	0.10419552703784847
  (0, 54)	0.09211405849431872
  (0, 40)	0.0437435077603304
  (0, 37)	0.08274294345430869
  (0, 33)	0.04439465921467667
  (0, 26)	0.14597213737534664
  (0, 24)	0.07754278600437023
  (0, 23)	0.13187496731782708
  (0, 22)	0.038855891915944706
  (0, 20)	0.046357434252515914
  (0, 19)	0.14223661799675766
  (0, 18)	0.140847074288336
  (0, 17)	0.036877677656212485
  (0, 8)	0.08512976279931964
  (0, 6)	0.053968995424122194
